,Unnamed: 0,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,pta_end_balance_implied,pta_end_balance_diff,pta_end_balance_pct_diff,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_public,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,pp_total_funding,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_public,pta_expenditure_as_p_of_total,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
7902,7902,11X189,Cornerstone Academy for Social Action,2024,11.0,Elementary School,286.0,X,True,0.0139860138297081,0.3846153914928436,0.5454545617103577,,0.0384615398943424,0.0174824930727481,0.2272727340459823,0.1608391553163528,0.9335664510726929,0.9145174622535706,0.9145174622535706,7296205.099696563,3462215.664467532,3833989.4352290304,7296205.099696563,,,,,Missing,,0.006993006914854,0.010489510372281,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12105.649176459903,13405.557465835773,25511.20664229567,,,,,,,,,Q4,,,
7904,7904,11X249,Bronx Health Sciences High School,2024,11.0,Senior High School,352.0,X,True,0.0596590898931026,0.5284090638160706,0.3494318127632141,,0.0170454550534486,0.045454578474164,0.2017045468091964,0.0511363632977008,0.8181818127632141,0.8124147653579712,0.8124147653579712,6516423.058571092,4655096.32680678,1861326.731764312,6516423.058571092,,,,,Missing,,0.0113636367022991,0.0284090917557477,0.0056818183511495,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13224.705473882896,5287.860033421341,18512.56550730424,,,,,,,,,Q3,,,
7906,7906,11X270,Academy for Scholarship and Entrepreneurship: A Co,2024,11.0,Senior High School,391.0,X,True,0.0179028138518333,0.6470588445663452,0.2890025675296783,,0.015345268882811,0.030690505169332,0.2173912972211837,0.0255754478275775,0.8874680399894714,0.8615779876708984,0.8615779876708984,8505987.639905345,5177300.592145849,3328687.0477594957,8505987.639905345,,,,,Missing,,0.0,0.0306905377656221,0.0,none,,,,False,104.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13241.177985027747,8513.266106801779,21754.44409182953,,,,,,,,,Q3,,,
7908,7908,11X287,North Bronx School of Empowerment,2024,11.0,Middle/Junior High School,380.0,X,True,0.0315789468586444,0.4473684132099151,0.4605263173580169,,0.0289473682641983,0.031578954309225,0.244736835360527,0.2289473712444305,0.9210526347160339,0.9227342009544373,0.9227342009544371,8963247.965561004,5936291.279248288,3026956.6863127165,8963247.965561004,,,,,Missing,,0.0,0.0315789468586444,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15621.819155916548,7965.675490296622,23587.49464621317,,,,,,,,,Q4,,,
7912,7912,11X326,Bronx Green Middle School,2024,11.0,Middle/Junior High School,371.0,X,True,0.0592991895973682,0.2291105091571808,0.6118598580360413,,0.0916442051529884,0.0080862380564212,0.1832884103059768,0.2264150977134704,Above 95%,0.9025956988334656,0.9025956988334656,7892416.995561554,5486203.384265474,2406213.61129608,7892416.995561554,,,,,Missing,,0.0026954177301377,0.0053908354602754,0.0,none,,,,False,106.7,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14787.61020017648,6485.750973843881,21273.361174020363,,,,,,,,,Q4,,,
7913,7913,11X355,Bronx Alliance Middle School,2024,11.0,Middle/Junior High School,211.0,X,True,0.0236966833472251,0.6303317546844482,0.3270142078399658,,0.00947867333889,0.0094786807894706,0.2890995144844055,0.0473933666944503,0.8815165758132935,0.8480521440505981,0.8480521440505981,5482604.015627816,3362277.7297654133,2120326.285862403,5482604.015627816,,,,,Missing,,0.0,0.00947867333889,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15934.965543911912,10048.93974342371,25983.905287335623,,,,,,,,,Q3,,,
7914,7914,11X357,Young Voices Academy of the Bronx,2024,11.0,Elementary School,381.0,X,True,0.1023622080683708,0.0734908133745193,0.6771653294563293,,0.1286089271306991,0.0183727219700813,0.1837270408868789,0.188976377248764,0.8582677245140076,0.8302651047706604,0.8302651047706604,6742421.41837842,4516744.0197391845,2225677.3986392356,6742421.41837842,,,,,Missing,,0.0104986876249313,0.0078740157186985,0.0,none,,,,False,1365.85,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11854.971180417808,5841.672962307705,17696.644142725512,,,,,,,,,Q3,,,
7915,7915,11X370,Leaders of Tomorrow,2024,11.0,Middle/Junior High School,382.0,X,True,0.0183246079832315,0.4554973840713501,0.4842931926250458,,0.015706805512309,0.0261780098080635,0.2486910969018936,0.1701570749282837,0.8795811533927917,0.8882486820220947,0.8882486820220947,8848173.310005233,6051940.476097838,2796232.8339073947,8848173.310005233,,,,,Missing,,0.0052356021478772,0.0209424085915088,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15842.776115439368,7319.981240595274,23162.75735603464,,,,,,,,,Q4,,,
7918,7918,11X462,Cornerstone Academy for Social Action Middle Schoo,2024,11.0,Middle/Junior High School,122.0,X,True,0.0081967208534479,0.5,0.4508196711540222,,0.0327868834137916,0.0081967245787382,0.2704918086528778,0.1229508221149444,0.9262295365333557,0.9072213172912598,0.9072213172912598,4310259.893229481,2224830.6704085288,2085429.222820952,4310259.893229481,,,,,Missing,,0.0,0.0081967208534479,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,18236.31697056171,17093.6821542701,35329.99912483181,,,,,,,,,Q4,,,
7925,7925,11X513,New World High School,2024,11.0,Senior High School,320.0,X,True,0.0375000014901161,0.1593749970197677,0.737500011920929,,0.0562499985098838,0.0093749910593032,0.0406249985098838,0.5874999761581421,0.9156249761581421,Above 95%,0.95,6079835.055290623,4285549.419856593,1794285.6354340296,6079835.055290623,,,,,Missing,,0.0,0.009375000372529,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13392.341937051851,5607.142610731343,18999.484547783195,,,,,,,,,Q5,,,
7932,7932,11X556,Bronx Park Middle School,2024,11.0,Middle/Junior High School,336.0,X,True,0.0714285746216774,0.184523805975914,0.6279761791229248,,0.1011904776096344,0.0148809626698493,0.2202380895614624,0.1607142835855484,0.8660714030265808,0.89191073179245,0.89191073179245,8073500.50103934,5084439.353737328,2989061.147302012,8073500.50103934,,,,,Missing,,0.0089285718277096,0.0059523810632526,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15132.259981361096,8896.015319351227,24028.27530071232,,,,,,,,,Q4,,,
7933,7933,11X566,Pelham Gardens Middle School,2024,11.0,Middle/Junior High School,294.0,X,True,0.0408163256943225,0.5272108912467957,0.3741496503353119,,0.0510204099118709,0.0068027228116989,0.2721088528633117,0.1326530575752258,0.8265306353569031,0.8097313046455383,0.8097313046455383,6618335.84615292,4669636.188283378,1948699.657869542,6618335.84615292,,,,,Missing,,0.0,0.0034013604745268,0.0034013604745268,none,,,,False,118.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15883.116286678158,6628.230128807966,22511.346415486125,,,,,,,,,Q3,,,
7940,7940,12X066,P.S. 066 School of Higher Expectations,2024,12.0,Elementary School,471.0,X,True,0.0106157111003994,0.2526539266109466,0.7176221013069153,,0.0042462847195565,0.0148619762621819,0.1995753645896911,0.1613588184118271,0.9447982907295227,Above 95%,0.95,11785017.034318732,5866104.49939709,5918912.534921642,11785017.034318732,,,,,Missing,,0.0021231423597782,0.0127388536930084,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12454.574308698704,12566.693280088411,25021.267588787116,,,,,,,,,Q5,,,
7945,7945,12X190,E.S.M.T- I.S. 190,2024,12.0,Middle/Junior High School,210.0,X,True,0.0095238098874688,0.2428571432828903,0.7333333492279053,,0.0095238098874688,0.0047618877142667,0.2523809671401977,0.1761904805898666,Above 95%,Above 95%,0.95,5144146.832727535,3593342.0318,1550804.8009275347,5144146.832727535,,,,,Missing,,0.0,0.0047619049437344,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,17111.15253238095,7384.784766321593,24495.937298702545,,,,,,,,,Q5,,,
7962,7962,12X341,Accion Academy,2024,12.0,Middle/Junior High School,178.0,X,True,0.011235955171287,0.1348314583301544,0.8370786309242249,,0.0056179775856435,0.0112359779886901,0.2471910119056701,0.3651685416698456,Above 95%,Above 95%,0.95,6321012.188326207,3370489.014002786,2950523.174323421,6321012.188326207,,,,,Missing,,0.0,0.011235955171287,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,18935.331539341496,16575.972889457422,35511.30442879892,,,,,,,,,Q5,,,
7964,7964,12X388,Pan American International High School at Monroe,2024,12.0,Senior High School,332.0,X,True,0.0,0.0030120480805635,0.9969879388809204,,0.0,1.30385160446167e-08,0.0210843365639448,0.9277108311653136,0.9487951993942261,Above 95%,0.95,6796035.928928288,5193658.219979743,1602377.7089485452,6796035.928928288,,,,,Missing,,0.0,0.0,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15643.54885536067,4826.438882375136,20469.98773773581,,,,,,,,,Q5,,,
7966,7966,12X463,Urban Scholars Community School,2024,12.0,Elementary School,291.0,X,True,0.01374570466578,0.3814432919025421,0.5807560086250305,,0.00687285233289,0.0171821424737572,0.2783505022525787,0.1305841952562332,Above 95%,Above 95%,0.95,9572544.307676362,4124450.0767582622,5448094.2309181,9572544.307676362,,,,,Missing,,0.0103092780336737,0.00687285233289,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14173.367961368598,18721.973302124057,32895.34126349265,,,,,,,,,Q5,,,
7973,7973,12X550,High School of World Cultures,2024,12.0,Senior High School,379.0,X,True,0.0316622704267501,0.0606860145926475,0.8839049935340881,,0.01319261174649,0.0105541097000241,0.0395778380334377,0.8232190012931824,Above 95%,Above 95%,0.95,8572407.355975641,5692347.187824864,2880060.168150777,8572407.355975641,,,,,Missing,,0.0,0.0026385225355625,0.0079155676066875,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15019.385719854525,7599.103346044267,22618.48906589879,,,,,,,,,Q5,,,
7975,7975,12X641,Bard High School Early College Bronx,2024,12.0,Senior High School,122.0,X,True,0.1557376980781555,0.3360655605792999,0.4180327951908111,,0.0491803288459777,0.0409836173057556,0.0819672122597694,0.0081967208534479,0.7540983557701111,0.7795574069023132,0.7795574069023132,2279535.3713891325,1848997.4095,430537.9618891326,2279535.3713891325,,,,,Missing,,0.0245901644229888,0.0081967208534479,0.0081967208534479,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15155.716471311474,3528.999687615841,18684.716158927316,,,,,,,,,Q2,,,
7979,7979,13K003,P.S. 003 The Bedford Village,2024,13.0,Elementary School,198.0,K,True,0.1161616146564483,0.6767676472663879,0.1262626200914383,,0.0303030312061309,0.0505050867795944,0.1818181872367859,0.0606060624122619,0.8535353541374207,0.827232301235199,0.827232301235199,5414548.747492544,2150746.751724593,3263801.9957679515,5414548.747492544,,,,,Missing,,0.0454545468091964,0.0050505050458014,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10862.357331942389,16483.848463474504,27346.205795416892,,,,,,,,,Q3,,,
7985,7985,13K046,P.S. 046 Edward C. Blum,2024,13.0,Elementary School,224.0,K,True,0.0178571436554193,0.3883928656578064,0.4866071343421936,,0.0758928582072258,0.0312499981373548,0.28125,0.1339285671710968,0.8169642686843872,0.822129487991333,0.822129487991333,6803258.930226346,2815719.254889954,3987539.675336392,6803258.930226346,,,,,Missing,,0.0178571436554193,0.0133928572759032,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12570.175245044436,17801.516407751747,30371.691652796184,,,,,,,,,Q3,,,
7986,7986,13K054,P.S. 54 The Detective Rafael Ramos School,2024,13.0,Elementary School,170.0,K,True,0.0647058859467506,0.4823529422283172,0.3117647171020508,,0.0941176488995552,0.0470588058233261,0.294117659330368,0.0882352963089943,0.7764706015586853,0.8075764775276184,0.8075764775276184,5602348.957956628,2070035.1968422225,3532313.7611144055,5602348.957956628,,,,,Missing,,0.0352941192686557,0.0117647061124444,0.0,none,,,,False,5184.88,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12176.67762848366,20778.316241849443,32954.993870333106,,,,,,,,,Q3,,,
7987,7987,13K056,P.S. 056 Lewis H. Latimer,2024,13.0,Elementary School,247.0,K,True,0.0283400807529687,0.340080976486206,0.149797573685646,,0.3927125632762909,0.0890688057988882,0.2186234891414642,0.0404858291149139,0.42510122060775757,0.47231578826904297,0.4723157882690429,6163927.35596994,2523926.9999894444,3640000.355980496,6163927.35596994,,,,,Missing,,0.0769230797886848,0.0121457492932677,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10218.327935179936,14736.84354647974,24955.171481659676,,,,,,,,,Q1,,,
7988,7988,13K067,P.S. 067 Charles A. Dorsey,2024,13.0,Elementary School,183.0,K,True,0.0273224040865898,0.5027322173118591,0.3879781365394592,,0.0109289614483714,0.0710382806137204,0.3770491778850555,0.0874316915869712,Above 95%,0.9490929245948792,0.9490929245948792,5385683.824786309,2788472.5132477744,2597211.3115385347,5385683.824786309,,,,,Missing,,0.0437158457934856,0.0273224040865898,0.0,none,,,,False,2425.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15237.554717200954,14192.411538461938,29429.96625566289,,,,,,,,,Q5,,,
7990,7990,13K113,M.S. 113 Ronald Edmonds Learning Center,2024,13.0,Middle/Junior High School,188.0,K,True,0.0265957452356815,0.5531914830207825,0.393617033958435,,0.010638297535479,0.0159574402496218,0.3191489279270172,0.1063829809427261,0.9042553305625916,0.8923351168632507,0.8923351168632507,6496771.211100432,3174511.1402163506,3322260.0708840815,6496771.211100432,,,,,Missing,,0.010638297535479,0.0053191487677395,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,16885.69755434229,17671.596121723836,34557.293676066125,,,,,,,,,Q4,,,
7993,7993,13K265,Dr. Susan S. McKinney Secondary School of the Arts,2024,13.0,Junior-Senior High School,189.0,K,True,0.0105820102617144,0.6878306865692139,0.2910052835941314,,0.0,0.0105820195749402,0.3862433731555938,0.0211640205234289,0.8941798806190491,0.9035555720329285,0.9035555720329284,7429935.32088438,3383866.5406,4046068.780284379,7429935.32088438,,,,,Missing,,0.0,0.0105820102617144,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,17904.05577037037,21407.771324255977,39311.827094626344,,,,,,,,,Q4,,,
7994,7994,13K266,M.S. K266 - Park Place Community Middle School,2024,13.0,Middle/Junior High School,82.0,K,True,0.0,0.4756097495555877,0.4390243887901306,,0.0487804859876632,0.0365853756666183,0.4756097495555877,0.1341463476419448,0.8414633870124817,0.8488292694091797,0.8488292694091797,3737716.7322944705,1734403.4539,2003313.2783944705,3737716.7322944705,,,,,Missing,,0.0243902429938316,0.0,0.0121951214969158,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,21151.26163292683,24430.64973651793,45581.911369444766,,,,,,,,,Q3,,,
7995,7995,13K270,P.S. 270 Johann DeKalb,2024,13.0,Elementary School,116.0,K,True,0.1120689660310745,0.4482758641242981,0.2586206793785095,,0.1810344755649566,1.4901161193847656e-08,0.1982758641242981,0.0431034490466117,0.6896551847457886,0.712784469127655,0.712784469127655,3762405.653063929,1236606.6884756773,2525798.964588252,3762405.653063929,,,,,Missing,,0.0,0.0,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10660.402486859286,21774.129005071136,32434.531491930426,,,,,,,,,Q2,,,
7997,7997,13K287,P.S. 287 Bailey K. Ashford,2024,13.0,Elementary School,122.0,K,True,0.0081967208534479,0.6065573692321777,0.311475396156311,,0.0491803288459777,0.0245901849120855,0.2295081913471222,0.0655737668275833,0.9344262480735779,0.9427704811096191,0.9427704811096193,3801351.485634402,1462403.1728459273,2338948.3127884744,3801351.485634402,,,,,Missing,,0.0163934417068958,0.0081967208534479,0.0,none,,,,False,1102.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11986.911252835467,19171.70748187274,31158.618734708212,,,,,,,,,Q5,,,
8000,8000,13K313,Dock Street School for STEAM Studies,2024,13.0,Middle/Junior High School,271.0,K,True,0.0516605153679847,0.6974169611930847,0.1623616218566894,,0.0627306252717971,0.0258302763104438,0.2619926333427429,0.0184501837939023,0.6937269568443298,0.6420295238494873,0.6420295238494873,6656562.715291772,3571275.177478891,3085287.537812881,6656562.715291772,,,,,Missing,,0.0184501837939023,0.0073800738900899,0.0,none,,,,False,17637.21,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13178.13718626897,11384.82486277816,24562.962049047128,,,,,,,,,Q1,,,
8008,8008,13K492,Academy of Arts and Letters,2024,13.0,K-8 School,725.0,K,True,0.0551724135875701,0.3724137842655182,0.1365517228841781,,0.3641379177570343,0.0717241615056991,0.1779310405254364,0.0303448271006345,0.3724137842655182,0.45225000381469727,0.4522500038146972,11845587.592577765,7933956.362875621,3911631.229702142,11845587.592577765,,,,,Missing,,0.0537931025028228,0.0179310347884893,0.0,none,,,,False,316226.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10943.388086724994,5395.353420278817,16338.741507003811,,,,,,,,,Q1,,,
8010,8010,13K594,Gotham Professional Arts Academy,2024,13.0,Senior High School,244.0,K,True,0.0122950822114944,0.7049180269241333,0.2377049177885055,,0.0204918030649423,0.0245901700109243,0.3565573692321777,0.0163934417068958,0.8278688788414001,0.8463770747184753,0.8463770747184753,5784037.421227001,3847234.0359,1936803.385327001,5784037.421227001,,,,,Missing,,0.0122950822114944,0.0122950822114944,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15767.35260614754,7937.718792323775,23705.071398471315,,,,,,,,,Q3,,,
8017,8017,13K963,Design Works High School,2024,13.0,Senior High School,86.0,K,True,0.0232558138668537,0.4302325546741485,0.197674423456192,,0.1744185984134674,0.1744186095893383,0.2558139562606811,0.0,0.6279069781303406,0.6461395621299744,0.6461395621299744,1746392.7064651705,1318068.2046,428324.5018651704,1746392.7064651705,,,,,Missing,,0.0581395365297794,0.0,0.1162790730595588,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15326.374472093024,4980.517463548494,20306.891935641517,,,,,,,,,Q2,,,
